row ID,row m/z,row retention time,G95984_repeat_RG10_01_31635.mzXML Peak area,G95983_RA9_01_31462.mzXML Peak area,G95982_repeat_RB8_01_31543.mzXML Peak area,G95952_BA6_01_31659.mzXML Peak area,G96383_RA9_01_31737.mzXML Peak area,G96108_RC5_01_31487.mzXML Peak area,G96130_RE9_01_31521.mzXML Peak area,G95953_BB6_01_31682.mzXML Peak area,G96194_RD5_01_31500.mzXML Peak area,G96107_repeat_RD4_01_31616.mzXML Peak area,G96384_RB6_01_31763.mzXML Peak area,G96385_RB3_01_31754.mzXML Peak area,G96195_RG6_01_31579.mzXML Peak area,G96109_repeat_RB11_01_31549.mzXML Peak area,G96196_RC6_01_31488.mzXML Peak area,G96176_repeat_RE2_01_31625.mzXML Peak area,G95954_RF12_01_31571.mzXML Peak area,G96128_repeat2_BB7_01_31703.mzXML Peak area,G96177_repeat_RG12_01_31637.mzXML Peak area,G96129_RF11_01_31570.mzXML Peak area,G96178_repeat2_RH10_01_31679.mzXML Peak area,
824,479.3709413235203,10.3852975,7479.279999999966,42705.62549999978,55863.98999999974,47719.46650000021,1507.0130000000092,4223.889499999983,3397.300999999949,23422.032499999834,82350.0734999991,654.8299999999945,26690.945999999985,8626.40599999986,3434.9120000000325,310.71600000000103,6240.246500000063,0,85496.53149999981,185.9414999999942,174.94499999999712,582.8619999999888,746.5004999999763,
826,577.4437276042959,11.72420357142857,3542.28149999999,70129.43149999993,49803.69050000032,85933.64349999993,120382.55400000009,231.16950000000224,227.33450000000596,22331.134000000326,159205.30300000068,0,763037.8624999978,685752.2034999981,0,0,287.962499999991,0,77283.63149999987,0,0,595.4749999999925,0,
829,497.2794078069949,8.171611904761907,14327.162000000004,22103.12550000011,23513.70099999988,23360.25700000015,28661.826000000274,26424.139500000252,33345.75500000089,23267.05250000013,47437.62199999968,8961.90300000007,41656.40850000027,40472.64600000018,36798.51050000039,10807.31600000008,30173.708999999548,14510.40650000001,37032.77949999936,28362.772500000036,9504.214000000005,20561.5580000001,12310.8865,
830,862.6251457172438,10.054112820512822,7334.926499999846,28556.99999999976,46239.59349999956,49085.09650000038,10586.362999999974,0,268.7140000000059,76067.2500000005,60099.94299999946,0,194929.32150000273,75587.94350000039,0,0,247.26250000000044,0,115461.79849999925,0,0,0,3093.5904999999916,
833,597.8997122386146,7.632361111111111,29466.084499999833,19431.302000000003,30285.73050000025,20522.45950000038,3556.910000000055,23102.655499999906,20337.30849999987,24719.636999999973,15832.065999999992,31871.769000000182,2885.8029999999967,1492.2275,17676.1565,31512.89199999986,22705.22950000007,37929.759999999624,24325.816500000023,19692.770999999913,37681.19850000022,26484.07649999999,37266.08049999977,
834,991.2888348316505,5.257514285714286,44485.059999999634,36413.85749999991,41120.672000000035,35244.325000000004,12735.308000000081,38060.63450000022,21198.02050000002,26790.94550000001,14914.668999999973,19116.843000000103,10438.710499999992,5530.774500000002,14058.818499999956,21142.54549999998,16577.316999999886,15369.262999999783,26945.722500000127,14316.455500000055,18292.273999999896,31426.011999999984,17927.281499999892,
837,906.4951849069647,5.245743650793649,30728.244499999906,28732.510499999986,23903.26550000004,22901.595999999914,17054.767000000083,16187.180500000117,15950.136999999986,18777.118500000055,14129.282999999996,18639.560499999894,15159.772500000036,9009.249000000022,5576.206999999966,19657.46800000005,7573.379999999917,7995.289999999999,19826.108499999966,9428.549000000028,8490.764999999958,16344.870499999965,16313.343999999966,
847,493.34993916120123,10.337714285714286,1809.8935000000051,36849.97750000029,15869.96550000011,43331.26249999968,7485.885000000118,2231.799499999993,994.4940000000107,10025.582999999931,711870.0629999904,0,413582.55050000356,191021.09699999954,679.2859999999921,0,2961.184999999956,0,16672.107999999924,0,0,0,0,
853,535.4341793908013,11.351705208333335,6578.993499999933,20574.597000000198,28897.472499999974,25565.488499999967,1312.8435000000234,851.4060000000163,806.7089999999962,14257.111999999821,30816.39999999982,0,14726.575499999757,6075.694000000006,520.2675000000062,0,1148.5080000000091,0,43500.779999999955,0,0,253.42499999999583,416.68699999999893,
854,409.2928411078075,9.142755833333334,3392.010999999959,30452.05799999967,18768.86949999979,20983.355500000165,771.2200000000018,24008.178999999625,18727.65899999984,9521.332499999968,76480.30250000017,1378.9009999999898,3329.972500000049,1682.5739999999973,16787.536000000237,8272.165999999976,22263.0215000003,0,26085.030000000403,9430.72150000004,119.05950000000155,20023.4165,639.4460000000192,
858,605.475195710016,12.390147435897436,5310.657499999996,51762.29650000047,35203.746000000116,53427.03900000082,99655.34100000063,0,183.0080000000052,24102.510500000044,63235.10150000053,0,307494.2250000033,267582.8660000022,0,0,749.3099999999952,0,93419.00849999994,0,0,567.1489999999935,0,
859,389.50995921760534,13.235705555555555,11690.945000000052,68724.1739999999,53354.85999999981,21537.159000000007,95837.24449999968,41228.36349999985,63007.82250000022,37274.46500000016,46801.876499999955,12117.652499999727,33454.38499999966,99483.66750000011,50238.902999999904,41023.55750000005,59156.10800000029,33107.133499999945,30465.44949999998,40569.80700000014,15333.619499999933,40643.141999999905,17177.287000000175,
860,1053.2011739132715,5.3592122807017555,65738.54100000003,93965.66149999999,117480.9535000001,138750.14149999977,0,81564.18649999982,55573.149999999914,151484.2654999997,42500.37400000001,8096.748500000102,626.3624999999972,0,12647.773500000034,52125.47550000001,23042.035000000047,11066.748000000009,120625.33199999991,40149.68449999994,7821.598499999964,43451.33400000011,27268.639500000092,
864,937.0181160198047,5.283603968253969,42508.92149999979,22148.735000000004,17830.89400000009,24332.441500000114,23845.09899999995,11223.133999999947,18031.4355000001,19012.20700000003,11918.811500000003,20981.42650000007,18532.919000000016,13808.333999999984,12515.687000000044,10537.63499999995,16864.80499999996,16592.111000000008,22472.297500000135,11266.979999999974,13835.425500000048,12509.375999999993,16784.184999999925,
866,477.3553682925535,10.013586842105264,6986.6990000000105,46376.44500000022,42359.73950000056,36951.11900000009,1068.963500000007,17348.056499999904,11801.64800000001,22213.933500000017,183484.5019999994,809.1419999999937,23915.09749999994,8908.758999999987,8966.404999999955,2041.526500000022,15666.235500000008,0,57645.27800000004,1471.0160000000162,0,2228.709000000009,1799.3630000000192,
869,547.3972076510205,10.852533333333334,1935.9055000000135,24340.47199999995,16317.917999999954,45549.87099999997,30537.255000000107,253.4070000000085,0,7062.285000000051,197992.17000000007,0,581660.7380000025,295370.76900000154,0,0,855.6220000000077,0,19232.752000000117,0,0,0,0,
876,1128.13893094571,5.247073015873015,22135.124499999874,22534.74100000001,22928.888000000054,10873.693500000025,19420.91350000013,16147.101500000133,15892.847000000016,31801.326500000054,11373.254000000008,23489.289999999964,15097.080000000045,13035.651500000073,4651.922999999969,15207.528000000048,11482.97799999996,10186.016999999867,30978.467500000042,13001.911,12513.333999999944,17091.657499999998,24363.902499999862,
878,673.0504962720269,4.932461111111111,33509.86049999989,16484.89900000004,20811.165000000085,25148.14650000028,18053.80700000018,25764.239000000187,33103.24750000025,26145.918500000145,23076.628500000126,26444.046499999968,16379.154500000124,14477.668000000005,12966.789499999932,22692.008499999956,12667.948000000004,21891.438000000093,27820.47800000004,15287.80400000002,17395.09250000001,23705.02799999984,24883.551499999914,
880,575.4282333069717,11.268333333333334,2270.7939999999953,28162.38100000016,28861.812999999944,41636.57649999954,40090.77499999977,372.10600000000187,0,7988.3419999999805,171421.27850000048,0,474713.6939999991,248087.5114999977,0,0,495.6934999999963,0,37128.36799999974,0,0,0,366.47950000000384,
887,678.365590551671,4.918274603174604,23225.879499999875,16364.286000000016,22239.68700000007,17312.186000000238,20163.8970000002,82330.8870000004,252651.7255000006,21938.44750000011,405705.147499998,105660.08300000022,16923.85350000013,15128.426000000014,205072.4559999993,71483.54050000032,208553.27500000098,312994.864499998,26763.717000000033,134603.58499999967,326472.8245000046,220561.08399999965,342250.69850000384,
889,522.3559406846895,7.16724126984127,5697.386000000006,15273.274000000052,18277.729999999974,175562.89850000123,95455.7964999997,3878.514499999971,2469.3405000000203,216377.18600000034,3290.4745000000057,940.6659999999929,106468.28599999905,65870.20900000009,6601.554999999942,3012.8909999999782,3291.3385000000017,1094.2704999999978,231904.4480000006,3487.81200000002,2096.512999999991,3831.799999999998,1923.1224999999915,
895,603.458964612749,11.779977777777779,3023.4214999999913,30812.811500000025,28040.41450000003,43734.916500000014,71899.49600000026,185.54599999999914,0,14366.749500000093,59231.94100000037,0,451626.82499999966,393023.3635000021,0,0,239.51299999999162,0,30410.650999999976,315.64800000000105,0,204.68700000000644,308.31999999999607,
900,1063.4741154858764,5.4082921568627444,45683.56250000002,71906.92700000017,42369.822499999966,56462.701999999925,0,170037.21250000002,129847.04349999981,78200.14950000003,107164.88899999994,145405.44200000016,0,0,53060.01149999991,0,86212.61049999997,92228.07300000005,108911.20850000014,69208.51700000021,98648.12849999979,133249.71249999976,159676.7975000004,
910,496.340024826641,7.000753174603176,4389.21450000001,14202.722499999902,17994.770500000177,213766.9394999997,109732.8319999995,4791.0415000000485,3213.159999999997,234410.62850000113,4496.195000000003,1277.0514999999946,107045.62100000022,82866.77949999986,5535.009500000031,4333.401999999989,4219.200499999938,1953.9880000000003,252874.63500000056,4225.808000000032,3089.8250000000066,6073.285500000047,2151.966500000004,
912,995.5471582201945,5.1299222222222225,25277.530499999844,21816.63699999999,22414.04299999986,18431.199499999944,7844.536999999998,21687.755500000127,20779.797000000253,29166.17049999994,16308.57999999999,19059.129499999963,8033.816499999994,3700.4515000000056,11673.511499999971,21174.841999999957,14573.896500000017,15101.799499999901,27961.365000000187,17361.16999999985,15474.712499999845,13952.178499999893,19169.408999999967,
919,437.28815754054307,9.40907843137255,0,17002.04799999996,3124.1105000000157,13560.874499999753,369.8840000000156,13931.591000000233,8750.539499999843,4378.013999999959,150756.54999999877,320.085000000001,7253.142499999973,4266.497000000014,7261.377499999992,1448.151500000017,10550.672999999972,0,4081.0275000000015,3868.2279999999055,0,1953.5210000000407,0,
923,823.6279011902984,9.484558333333332,867.0675000000049,18269.064999999955,64432.61699999987,65572.70450000014,0,61191.20049999995,31335.303499999736,25892.47350000033,566986.383999997,0,28370.503999999633,4749.23799999997,19567.595499999818,4476.015999999995,19848.035999999818,110.1099999999974,142760.18100000144,4698.044000000002,0,9878.08749999982,201.1050000000098,
927,1063.5835427026868,5.408336274509803,36514.450000000026,62978.56150000005,34699.4905,57200.24149999993,0,172426.16650000005,118617.53799999974,78196.29650000042,115419.23700000007,151809.33900000015,0,0,55912.275999999816,0,85430.64450000002,84214.40450000008,96962.64200000014,67486.15200000022,99643.42849999983,126495.30549999983,158990.44500000036,
936,941.0019454021841,5.283614285714287,23616.806499999897,13135.573500000042,9704.68800000003,11567.546000000068,21032.369499999968,11340.79599999994,10171.310500000061,10519.779500000015,7237.653000000009,14368.619499999997,16223.059500000018,11629.692999999987,7124.326500000023,6060.326999999956,10560.059999999969,7255.326499999985,11295.324500000084,5115.937499999986,7673.199000000041,4774.498000000014,9540.31049999996,
943,875.2709679110088,0.2920952380952381,19415.602999999992,54409.14250000001,80050.208,18515.597999999994,68781.8955,30789.336500000005,46032.12249999999,160046.60649999997,95287.68699999999,23616.86299999999,21454.08350000003,27095.314999999977,53736.738,28364.455499999982,62886.725000000006,54255.75599999998,83584.90550000001,34153.2785,26244.151999999987,44081.87599999997,48677.12500000004,
951,940.7425203543942,5.284907936507937,21253.873999999894,12999.703500000036,10600.546500000046,9799.020500000044,17318.357499999976,10956.303000000044,13551.93600000006,9421.720500000021,11999.730500000001,14905.199999999975,15551.13450000001,9641.087499999981,9767.616000000033,8501.80649999999,11497.226499999952,6850.43599999998,12667.422500000086,13168.657500000036,8884.148500000025,10366.16649999999,10429.253499999964,
971,354.1083281039503,0.3367690476190476,10490.0575,23910.236500000003,75641.53800000002,13076.514000000003,2006.3069999999993,31778.593500000003,33114.765999999996,96225.30449999998,79648.67249999999,80151.5025,1652.2594999999983,1091.1015,49766.979999999996,50586.042499999996,44078.89549999999,95547.30950000002,71604.02200000003,42355.493,12157.201000000005,63226.05900000001,126158.8785,
974,1046.3295875713889,0.27046825396825397,13769.081999999995,16382.5445,9856.42,16667.042500000007,39337.436499999996,22745.668500000007,30366.145000000004,24857.02200000001,54784.829,44591.07149999999,12640.092000000015,16256.403999999984,41017.087999999996,19709.986999999986,40863.827000000005,35054.69749999999,19211.035999999993,25201.566,19289.90999999999,28320.479999999992,31474.33900000001,
992,1003.2441283210877,11.897059523809526,3040.385000000025,10974.556500000304,2047.5949999999943,3385.672000000001,3957.031999999985,2581.659499999975,2837.2154999999916,2308.1495000000054,1905.6394999999648,2817.274499999976,2669.8055000000295,3728.1109999999635,2776.851000000034,2305.6980000000053,2508.1319999999796,2612.5535000000514,2626.6985000000313,3882.052500000045,3033.01350000001,2879.5109999999886,3390.707500000087,
1007,519.3661607420094,10.468359523809525,800.91500000001,13318.5249999999,10682.913499999924,22954.152500000022,10639.03000000001,320.23499999999694,298.2070000000066,4798.912500000042,321114.8590000045,166.9229999999969,300353.75349999755,137733.07700000115,0,0,682.7869999999934,0,11019.110000000075,0,0,0,0,
1028,1189.1321883938567,5.357815833333333,26551.88650000001,32899.447000000015,22332.043000000012,16977.28899999996,215.101999999999,48537.41399999977,80719.3655,27929.578999999954,66998.54549999986,73967.6955,201.9045000000003,0,43198.36700000006,73750.41350000013,67573.02250000012,91000.49600000006,40623.904999999926,89214.13599999994,75976.98200000009,70696.6970000001,124165.2530000003,
1035,1081.129244980316,5.374444444444446,19873.911500000002,36505.033000000054,15059.341999999984,29246.371499999874,0,29615.60649999992,33401.89600000002,14627.815999999917,23417.777500000044,23553.83150000008,0,0,24763.587499999987,54052.490000000114,51321.09100000001,26953.19050000001,42831.354999999836,65793.97950000003,27698.45349999999,53934.90000000005,38062.15400000012,
1040,1321.3772338608517,5.275943650793651,26901.16199999976,11296.890499999921,20582.990999999965,11266.649499999998,10269.100500000055,16169.1750000002,14235.659500000034,24159.823000000026,24070.057499999984,12563.800000000047,7961.0094999999965,5359.149500000002,11067.751499999962,60606.563500000215,12324.0919999999,16694.08849999983,17997.88600000009,81986.5734999999,14947.460499999925,48015.46850000004,20546.10549999989,
1042,505.3868437324251,10.449311458333332,3608.201500000051,17384.383999999918,19172.23699999984,18315.044999999867,689.519999999996,2039.8785000000162,2326.386000000015,12818.860500000017,30330.517500000875,221.3999999999972,10793.373999999945,3006.9400000000624,1295.6899999999905,0,3145.121500000015,0,34363.79050000025,0,0,0,595.4140000000162,
1043,937.8652498033312,5.310931746031747,24372.86100000004,9537.332000000017,18353.755000000147,9542.507000000005,5388.926999999934,2493.331499999971,3675.2470000000035,15642.018000000047,4206.356999999973,5324.445499999966,5837.540000000006,3187.222499999999,1732.118000000009,1768.4939999999685,6141.077999999998,2228.8935000000506,12230.964500000002,3199.146499999997,3797.7595000000115,1653.7275000000018,1758.462000000009,
